Wall time,Step,Value
1750241682.491652,99,0.21416789293289185
1750241798.4296,199,0.30339154601097107
1750241914.892242,299,0.33487561345100403
1750242031.5578701,399,0.3558320999145508
1750242147.8598652,499,0.3743719458580017
1750242264.0177548,599,0.386802077293396
1750242996.703905,722,0.40653958916664124
1750243112.179178,822,0.4203621447086334
1750243227.960116,922,0.43047672510147095
1750243343.7493389,1022,0.44125857949256897
1750243459.611735,1122,0.44709068536758423
1750243575.247699,1222,0.45822978019714355
1750244307.1242821,2591,0.4886654019355774
1750244422.194462,2691,0.5010459423065186
1750244537.370603,2791,0.5089681148529053
1750244652.737849,2891,0.5138774514198303
1750244768.363161,2991,0.5198927521705627
1750244883.9648619,3091,0.5233259797096252
1750245001.597457,3191,0.530121922492981
1750245117.855197,3291,0.5302830934524536
1750245234.328162,3391,0.5343363881111145
1750245351.526498,3491,0.5387812256813049
1750245470.529834,3591,0.5402769446372986
1750245586.3119879,3691,0.5463467836380005
1750246343.139898,3837,0.5505648851394653
1750246458.41904,3937,0.5526918172836304
1750246573.937508,4037,0.5572022199630737
1750246689.4481301,4137,0.5602738857269287
1750246804.955596,4237,0.5618419051170349
1750246920.456448,4337,0.5658437609672546
1750247035.909068,4437,0.5643854141235352
1750247151.348026,4537,0.564669132232666
1750247266.8208692,4637,0.565129280090332
1750247382.343512,4737,0.5662316083908081
1750247497.887946,4837,0.5709999799728394
1750247613.2338188,4937,0.5710968375205994
1750248368.9772642,7571,0.5816092491149902
1750248483.672859,7671,0.5875716805458069
1750248599.305938,7771,0.5899681448936462
1750248714.951941,7871,0.5904393196105957
1750248830.486346,7971,0.5897787809371948
1750248946.585846,8071,0.5925152897834778
1750249062.2329412,8171,0.5895422697067261
1750249177.890665,8271,0.5945233106613159
1750249293.646674,8371,0.5957432389259338
1750249410.172457,8471,0.5967334508895874
1750249528.32505,8571,0.5945888757705688
1750249643.642487,8671,0.5959883332252502
1750249758.920171,8771,0.5973364114761353
1750249874.196299,8871,0.5975183844566345
1750249989.4330912,8971,0.5985827445983887
1750250104.598547,9071,0.5995110273361206
1750250219.699279,9171,0.5982469320297241
1750250334.860928,9271,0.5999650955200195
1750251131.926089,9439,0.6068640947341919
1750251246.9172008,9539,0.6070073246955872
1750251361.879851,9639,0.6051697134971619
1750251477.0158982,9739,0.6055692434310913
1750251592.2372851,9839,0.6048725247383118
1750251707.280406,9939,0.6078149676322937
1750251822.323809,10039,0.6038443446159363
1750251937.323814,10139,0.604400098323822
1750252052.29767,10239,0.6052733063697815
1750252167.3019571,10339,0.6070312261581421
1750252283.250794,10439,0.6061752438545227
1750252398.2591941,10539,0.6063510775566101
1750252513.236476,10639,0.608290433883667
1750252628.350452,10739,0.6082898378372192
1750252744.4092648,10839,0.6066213250160217
1750252860.372185,10939,0.6067665219306946
1750252976.300589,11039,0.6089038252830505
1750253090.9338,11139,0.6082156896591187
1750253883.5361578,15045,0.6134470105171204
1750253997.8850172,15145,0.616866409778595
1750254112.508249,15245,0.6153474450111389
