Wall time,Step,Value
1750113731.620789,99,0.2894834578037262
1750113849.767039,199,0.3767451047897339
1750113967.6854558,299,0.4108302593231201
1750114086.60289,399,0.43304839730262756
1750114203.53461,499,0.4487530589103699
1750114319.05894,599,0.4647977948188782
1750114433.683232,699,0.4779221713542938
1750114549.178375,799,0.4858437478542328
1750114666.602735,899,0.4952310025691986
1750114784.96975,999,0.5046378970146179
1750114903.164481,1099,0.510549008846283
1750115021.448666,1199,0.5169546604156494
1750115139.529448,1299,0.5243063569068909
1750115257.0991611,1399,0.5313149690628052
1750115374.696079,1499,0.5365349054336548
1750115492.256682,1599,0.5419779419898987
1750115609.7381198,1699,0.5472671389579773
1750115727.6742442,1799,0.5525239109992981
1750115846.1890602,1899,0.5586219429969788
1750115963.3834822,1999,0.5621029138565063
1750116078.100993,2099,0.5670888423919678
1750116193.276267,2199,0.5702389478683472
1750116309.9196339,2299,0.5720189809799194
1750116427.060064,2399,0.5749754905700684
1750116547.518163,2499,0.5783933997154236
1750116667.225869,2599,0.5825998783111572
1750116785.104908,2699,0.5849546790122986
1750116902.92834,2799,0.5844546556472778
1750117020.8187819,2899,0.5880067348480225
1750117138.61855,2999,0.5897616147994995
1750117256.4706008,3099,0.5910385847091675
1750117985.241129,3212,0.5960073471069336
1750118102.617536,3312,0.5971531867980957
1750118220.444465,3412,0.5973045229911804
1750118338.19369,3512,0.5979706048965454
1750118456.5901508,3612,0.5989013314247131
1750118574.4481542,3712,0.6017383337020874
1750118692.173856,3812,0.6024864912033081
1750118809.675841,3912,0.6059197187423706
1750118927.0768251,4012,0.605040431022644
1750119044.244113,4112,0.6060906648635864
1750119161.4492958,4212,0.6076433658599854
1750119278.9653602,4312,0.6105741262435913
1750119396.2123258,4412,0.608817994594574
1750119513.680035,4512,0.6096912026405334
1750119631.039315,4612,0.6099552512168884
1750119748.182695,4712,0.6081299185752869
1750119865.2358,4812,0.6111084818840027
1750119982.510842,4912,0.6108804941177368
1750120099.751489,5012,0.6128131151199341
1750120216.878508,5112,0.6107971668243408
1750120336.3254158,5212,0.611819863319397
1750120455.1962152,5312,0.6152880191802979
1750120572.40735,5412,0.6127806305885315
1750120689.8053892,5512,0.6141225695610046
1750120806.95999,5612,0.6120851635932922
1750120924.000415,5712,0.6140600442886353
1750121041.0392551,5812,0.616313099861145
1750121158.027762,5912,0.616937518119812
1750121275.076512,6012,0.6182089447975159
1750121392.242815,6112,0.6185839772224426
1750121509.560572,6212,0.6185386180877686
1750122236.247565,6325,0.6205170750617981
1750122353.2827451,6425,0.6217316389083862
1750122470.6261241,6525,0.6223118901252747
1750122587.740099,6625,0.6239798069000244
1750122704.872276,6725,0.6233713030815125
1750122821.802098,6825,0.6230680346488953
1750122938.833802,6925,0.6210196018218994
1750123055.842272,7025,0.6240410804748535
1750123172.8767931,7125,0.6223112940788269
1750123289.89931,7225,0.6236402988433838
1750123406.977906,7325,0.6227518320083618
1750123524.040493,7425,0.6241286993026733
1750123645.586762,7525,0.6230373978614807
1750123770.12349,7625,0.6250728964805603
1750123894.062557,7725,0.626041054725647
1750124017.769852,7825,0.6263768076896667
1750124141.589675,7925,0.6256023049354553
1750124264.9646668,8025,0.6247665286064148
1750124388.286009,8125,0.6270281672477722
1750124511.5643709,8225,0.6259209513664246
1750124634.786423,8325,0.6271286606788635
1750124757.976234,8425,0.6265177726745605
1750124881.255619,8525,0.6269381046295166
1750125004.6163251,8625,0.6261979341506958
1750125127.80512,8725,0.6244840621948242
1750125251.1043782,8825,0.6263057589530945
1750125372.8366652,8925,0.6279277205467224
1750125488.471084,9025,0.6275722980499268
1750125604.8458922,9125,0.6267922520637512
1750125721.945167,9225,0.6274963021278381
1750125839.4399822,9325,0.6265906691551208
1750126568.87327,9438,0.6310899257659912
1750126686.0177972,9538,0.6319068670272827
1750126803.075713,9638,0.6296250224113464
