Wall time,Step,Value
1749862029.663543,99,0.37294554710388184
1749862156.9849339,199,0.44629713892936707
1749862283.002182,299,0.47867053747177124
1749862404.551185,399,0.49936822056770325
1749862523.688343,499,0.5137384533882141
1749862647.099201,599,0.5275991559028625
1749863398.260582,722,0.5418893694877625
1749863512.803018,822,0.5529560446739197
1749863628.045519,922,0.5599608421325684
1749863743.546858,1022,0.5664816498756409
1749863858.946523,1122,0.5740582346916199
1749863974.606943,1222,0.5792315602302551
1749864707.312323,2591,0.5740908980369568
1749864822.3112042,2691,0.5770991444587708
1749864937.8522801,2791,0.5825880765914917
1749865053.508802,2891,0.5861800312995911
1749865168.944853,2991,0.5914608240127563
1749865284.4459488,3091,0.594249963760376
1749865399.783348,3191,0.5992579460144043
1749865514.924843,3291,0.602853536605835
1749865630.1243489,3391,0.6052868366241455
1749865745.3801239,3491,0.6072555184364319
1749865860.57861,3591,0.6097333431243896
1749865976.224461,3691,0.611083984375
1749866732.477282,3837,0.6175699830055237
1749866847.373405,3937,0.6213619709014893
1749866961.69667,4037,0.6234620809555054
1749867076.207936,4137,0.6233278512954712
1749867192.9578712,4237,0.6250610947608948
1749867307.9066849,4337,0.6263699531555176
1749867423.839284,4437,0.6277560591697693
1749867540.36063,4537,0.6290692090988159
1749867656.4509041,4637,0.6298345327377319
1749867772.5633621,4737,0.6320093274116516
1749867888.3156312,4837,0.6330803036689758
1749868006.0029519,4937,0.6348605155944824
1749868808.441995,7571,0.6303296089172363
1749868930.6764002,7671,0.6296606659889221
1749869053.484579,7771,0.6313474178314209
1749869174.837471,7871,0.632144570350647
1749869292.225559,7971,0.6332916021347046
1749869411.03731,8071,0.6333509683609009
1749869535.8628109,8171,0.6353659629821777
1749869649.086516,8271,0.6361371278762817
1749869763.021135,8371,0.6366482973098755
1749869877.361543,8471,0.6357555389404297
1749869991.890194,8571,0.6368321180343628
1749870112.390059,8671,0.6386470794677734
1749870228.080665,8771,0.6386367082595825
1749870342.9029372,8871,0.6378971338272095
1749870457.246625,8971,0.6396408081054688
1749870571.635715,9071,0.6408162117004395
1749870686.231644,9171,0.6400809288024902
1749870800.516695,9271,0.6418086290359497
1749871605.094102,9439,0.64491206407547
1749871737.065096,9539,0.6465832591056824
1749871851.9842901,9639,0.6466361284255981
1749871967.5529048,9739,0.6476323008537292
1749872083.907424,9839,0.6464681029319763
1749872201.8901188,9939,0.6458964347839355
1749872363.6062431,10039,0.6475790143013
1749872546.685531,10139,0.6460607051849365
1749872663.447436,10239,0.6478688716888428
1749873472.751728,10339,0.6373345255851746
1749873586.958823,10439,0.6448805332183838
1749873702.9145112,10539,0.6457089185714722
1749873816.705306,10639,0.6463573575019836
1749873930.537557,10739,0.6457958817481995
1749874044.9519339,10839,0.6481281518936157
1749874159.8627908,10939,0.6469950675964355
1749874275.146302,11039,0.6485129594802856
1749874390.6844969,11139,0.6499018669128418
1749875174.8603241,15045,0.6436793208122253
1749875290.682424,15145,0.6420380473136902
1749875415.815707,15245,0.6425821781158447
1749875530.4505758,15345,0.6420215368270874
1749875644.9556422,15445,0.6440042853355408
1749875759.9207602,15545,0.6424780488014221
1749875879.3361962,15645,0.643294095993042
1749875993.4695501,15745,0.6448836326599121
1749876107.5972888,15845,0.645183801651001
1749876221.7461262,15945,0.6461532711982727
1749876336.225884,16045,0.6454576849937439
1749876450.965764,16145,0.6456298828125
1749876566.629506,16245,0.6443301439285278
1749876683.568193,16345,0.645946204662323
1749876798.040498,16445,0.6467732191085815
1749876911.571116,16545,0.6462554931640625
1749877025.1111512,16645,0.6451244950294495
1749877139.379872,16745,0.6458805203437805
1749877254.228658,16845,0.6443285346031189
1749877374.360051,16945,0.6479160189628601
1749877492.01997,17045,0.6478552222251892
1749877608.5502021,17145,0.6497830748558044
1749877724.957767,17245,0.6486115455627441
1749877841.109853,17345,0.6480239033699036
1749878646.2594078,17536,0.6495139598846436
1749878760.912617,17636,0.6510331630706787
1749878877.23084,17736,0.6514031291007996
1749878993.918535,17836,0.6505551338195801
1749879109.034369,17936,0.6511745452880859
1749879223.9821818,18036,0.6540765166282654
1749879339.26787,18136,0.6506806015968323
1749879454.726379,18236,0.6503374576568604
1749879570.0690088,18336,0.6529502868652344
1749879685.1710541,18436,0.6511238217353821
1749879800.3635142,18536,0.6518282890319824
1749879915.033729,18636,0.6516628861427307
1749880029.6866162,18736,0.6537311673164368
1749880144.222166,18836,0.653042197227478
1749880258.8637629,18936,0.6531310081481934
1749880373.32494,19036,0.651985228061676
1749880488.133607,19136,0.6532859802246094
1749880602.5153239,19236,0.6535618305206299
1749880717.016221,19336,0.6526396870613098
1749880831.561332,19436,0.6540868282318115
1749880946.107208,19536,0.6526824831962585
1749881060.5496352,19636,0.652843177318573
1749881174.887777,19736,0.6523430347442627
1749881289.034664,19836,0.6538118124008179
1749882085.5701241,25003,0.6411749720573425
1749882199.2805178,25103,0.6289074420928955
1749882313.069938,25203,0.63006192445755
1749882426.932492,25303,0.6306214332580566
1749882540.776115,25403,0.6305362582206726
1749882655.2986329,25503,0.6331127882003784
1749882771.058639,25603,0.6321122646331787
1749882884.853459,25703,0.6309130191802979
1749882999.084863,25803,0.6323768496513367
1749883113.03004,25903,0.6333639621734619
1749883227.049516,26003,0.6328328251838684
1749883340.962351,26103,0.6330544948577881
1749883454.8910239,26203,0.6316843628883362
1749883568.748449,26303,0.6329068541526794
1749883682.626584,26403,0.6340925693511963
1749883796.266156,26503,0.634718120098114
1749883909.823321,26603,0.6345930695533752
1749884023.612312,26703,0.6305355429649353
1749884137.3909109,26803,0.6329914331436157
1749884250.964849,26903,0.6338057518005371
1749884364.620685,27003,0.6310195922851562
1749884478.288471,27103,0.6320237517356873
1749884591.921928,27203,0.6323473453521729
1749884705.4580832,27303,0.6338775753974915
1749884819.04635,27403,0.6349583268165588
1749884932.5079958,27503,0.6327939629554749
1749885045.950988,27603,0.6340410709381104
1749885159.388893,27703,0.6335666179656982
1749885272.804197,27803,0.6340423226356506
1749885386.316233,27903,0.6334601640701294
1749885499.822531,28003,0.63486647605896
1749886221.504969,28116,0.6372697353363037
1749886334.385321,28216,0.6380821466445923
1749886448.043535,28316,0.6341930627822876
1749886566.996864,28416,0.6381385326385498
1749886683.145211,28516,0.6390631198883057
1749886801.945816,28616,0.6362524628639221
1749886917.753129,28716,0.6383652091026306
1749887031.577143,28816,0.6372789144515991
1749887145.237945,28916,0.6368517875671387
1749887259.142705,29016,0.6355586051940918
1749887372.8702788,29116,0.6365960836410522
1749887486.513908,29216,0.6369326710700989
1749887600.1771169,29316,0.6356692314147949
1749887714.078214,29416,0.6381360292434692
1749887827.802154,29516,0.6395895481109619
1749887941.250756,29616,0.6351495981216431
1749888054.684053,29716,0.6337200403213501
1749888168.055861,29816,0.6380612850189209
1749888281.437411,29916,0.6367456912994385
1749888395.104567,30016,0.6368082165718079
1749888508.717651,30116,0.637988269329071
1749888622.26287,30216,0.6383621692657471
1749888735.716015,30316,0.6390760540962219
1749888849.314946,30416,0.6382609009742737
1749888962.671913,30516,0.6376262903213501
1749889075.962262,30616,0.6375894546508789
1749889189.209306,30716,0.6379967927932739
1749889302.4496808,30816,0.6370212435722351
1749889415.703003,30916,0.6353185772895813
1749889528.950649,31016,0.6387556791305542
1749889642.150322,31116,0.6378328204154968
