Wall time,Step,Value
1750512519.815718,99,0.35653799772262573
1750512633.343317,199,0.4381672739982605
1750512747.365131,299,0.4712659418582916
1750512861.224118,399,0.49623775482177734
1750512975.119779,499,0.513439953327179
1750513088.872152,599,0.5254001021385193
1750513809.867424,722,0.5253951549530029
1750513923.8327522,822,0.5347071290016174
1750514037.5889359,922,0.5412462949752808
1750514151.3481102,1022,0.5503872632980347
1750514265.3658612,1122,0.554965078830719
1750514379.196322,1222,0.5614001154899597
1750515100.2786849,1345,0.555978000164032
1750515221.4078789,1445,0.5601238012313843
1750515339.4312892,1545,0.5642242431640625
1750515452.4170399,1645,0.5709405541419983
1750515568.994731,1745,0.5758161544799805
1750515686.4188118,1845,0.5814154148101807
1750516412.14166,1968,0.5749399662017822
1750516525.414965,2068,0.5782021880149841
1750516639.16349,2168,0.5816942453384399
1750516752.973536,2268,0.5854877233505249
1750516866.946796,2368,0.5889233946800232
1750516981.5747578,2468,0.592665433883667
1750517706.2651598,2591,0.5968009233474731
1750517820.3146722,2691,0.6044197082519531
1750517934.468713,2791,0.6065300107002258
1750518049.348709,2891,0.6092806458473206
1750518163.634838,2991,0.6104442477226257
1750518278.329371,3091,0.6138020753860474
1750519000.4730198,3214,0.6145917177200317
1750519114.607754,3314,0.6169730424880981
1750519228.8915122,3414,0.6186458468437195
1750519342.9850502,3514,0.6210214495658875
1750519457.0511758,3614,0.6226415634155273
1750519571.277271,3714,0.6246513724327087
1750520294.328237,3837,0.6104810237884521
1750520408.563489,3937,0.6084001064300537
1750520522.554494,4037,0.6111329793930054
1750520636.649106,4137,0.6098198294639587
1750520750.8757708,4237,0.6129932403564453
1750520865.4166121,4337,0.6150122284889221
1750521588.555209,4460,0.5972975492477417
1750521703.739831,4560,0.6002150774002075
1750521818.0140438,4660,0.5990980267524719
1750521932.381789,4760,0.6041396856307983
1750522046.6180868,4860,0.6016372442245483
1750522160.804651,4960,0.6044938564300537
1750522882.363214,5083,0.5452057719230652
1750522996.178067,5183,0.5377548933029175
1750523110.268896,5283,0.5406078696250916
1750523224.938071,5383,0.5426801443099976
1750541295.082926,5483,0.5457214117050171
1750541413.756873,5583,0.5476936101913452
1750542158.7599602,5706,0.5522372126579285
1750542290.217236,5806,0.5540257096290588
1750542417.53398,5906,0.5527156591415405
1750542537.180147,6006,0.5527616143226624
1750542656.817374,6106,0.5534932613372803
1750542777.823172,6206,0.5568425059318542
1750543545.430414,31229,0.610929548740387
1750543663.278502,31329,0.6151758432388306
1750543781.815904,31429,0.615355372428894
1750543905.7521641,31529,0.6202402114868164
1750544029.771921,31629,0.6155343055725098
1750544148.302644,31729,0.6183946132659912
1750544267.0461318,31829,0.6176010966300964
1750544385.893482,31929,0.6180815100669861
1750544505.148078,32029,0.61910480260849
1750544623.689687,32129,0.6188995242118835
1750544742.472401,32229,0.6202977895736694
1750544862.1196558,32329,0.6215581893920898
1750544980.752425,32429,0.6213241219520569
1750545100.1657238,32529,0.6201795339584351
1750545219.826904,32629,0.6202463507652283
1750545339.65601,32729,0.6230955719947815
1750545459.081982,32829,0.6213045120239258
1750545578.037591,32929,0.6234099268913269
1750545696.975323,33029,0.6207371354103088
1750545815.385591,33129,0.6228461861610413
1750545934.608308,33229,0.6237910389900208
1750546053.3803542,33329,0.6244209408760071
1750546182.375731,33429,0.622624397277832
1750546307.277687,33529,0.6251568794250488
1750546429.378062,33629,0.6256231665611267
1750546550.834217,33729,0.6248804926872253
1750546671.655812,33829,0.6258406639099121
1750546792.428179,33929,0.6277745366096497
1750546918.626771,34029,0.6248946189880371
1750547042.8809779,34129,0.6268229484558105
1750547162.770035,34229,0.6267101764678955
1750547925.0949068,34342,0.629385769367218
1750548054.083701,34442,0.6300692558288574
1750548178.90531,34542,0.6305318474769592
1750548304.004815,34642,0.6282947063446045
1750548425.417802,34742,0.6297309994697571
1750548548.194823,34842,0.6289791464805603
1750548669.393541,34942,0.6279013752937317
1750548789.350036,35042,0.6303896903991699
1750548906.935905,35142,0.6307867765426636
1750549022.121208,35242,0.6295006275177002
1750549141.310299,35342,0.6311660408973694
1750549268.005093,35442,0.6301262378692627
1750549387.780771,35542,0.6300386190414429
1750549514.264724,35642,0.6322604417800903
1750549639.401718,35742,0.6307003498077393
1750549761.940147,35842,0.6288437247276306
1750549887.1971352,35942,0.6304025650024414
1750550011.6239932,36042,0.6312199831008911
