Wall time,Step,Value
1750850577.6079428,99,0.28115931153297424
1750850694.707842,199,0.37388479709625244
1750850811.767244,299,0.4071066081523895
1750850928.9375691,399,0.43296018242836
1750851045.901768,499,0.45245465636253357
1750851162.862512,599,0.46473467350006104
1750852597.229173,722,0.4919930696487427
1750852717.123183,822,0.5057536959648132
1750852833.988262,922,0.5127604007720947
1750852950.821522,1022,0.520756721496582
1750853067.686709,1122,0.5296911597251892
1750853184.429913,1222,0.5354975461959839
1750854663.42876,1345,0.5358098745346069
1750854780.403699,1445,0.5411611795425415
1750854898.699645,1545,0.5472536683082581
1750855019.05928,1645,0.5525686144828796
1750855138.038317,1745,0.5584620237350464
1750855255.6974368,1845,0.5636035799980164
1750856739.877013,1968,0.5708346962928772
1750856857.0484312,2068,0.5771746039390564
1750856976.928643,2168,0.5785061120986938
1750857094.258836,2268,0.5807254910469055
1750857217.580058,2368,0.5823449492454529
1750857334.0503318,2468,0.5875085592269897
1750858807.092771,2591,0.5817051529884338
1750858925.080086,2691,0.5819307565689087
1750859042.594805,2791,0.5876415371894836
1750859160.043197,2891,0.5881660580635071
1750859276.457642,2991,0.5912389755249023
1750859396.0647879,3091,0.5902340412139893
1750860867.422347,3214,0.5981722474098206
1750860983.654924,3314,0.6010686159133911
1750861107.934299,3414,0.600269615650177
1750861242.432056,3514,0.6020055413246155
1750861357.54804,3614,0.60275799036026
1750861473.101582,3714,0.6043713092803955
1750862942.001462,3837,0.5971077084541321
1750863059.0574589,3937,0.5979332327842712
1750863179.12206,4037,0.5981176495552063
1750863301.301445,4137,0.5991507172584534
1750863419.9197068,4237,0.600868284702301
1750863540.890483,4337,0.5996053814888
1750865026.1622899,4460,0.6069161891937256
1750865148.40977,4560,0.6094215512275696
1750865269.679025,4660,0.6069871187210083
1750865390.869505,4760,0.6085416674613953
1750865515.5613399,4860,0.6078510880470276
1750865643.630974,4960,0.6096580624580383
1750867176.255392,5083,0.5974678993225098
1750867299.122742,5183,0.5987929105758667
1750867430.3805718,5283,0.5946066379547119
1750867569.451477,5383,0.601796567440033
1750867703.357517,5483,0.598520815372467
1750867838.90882,5583,0.6008124947547913
1750869442.570985,5706,0.6059330105781555
1750869573.518789,5806,0.6075226664543152
1750869704.9694211,5906,0.604717493057251
1750869835.4636421,6006,0.6086176633834839
1750869963.869592,6106,0.6054001450538635
1750870092.8343601,6206,0.6075674295425415
1750870996.7552729,31229,0.6220373511314392
1750871130.67268,31329,0.6198210716247559
1750871275.926871,31429,0.6185900568962097
1750871416.433268,31529,0.6199577450752258
1750871558.685056,31629,0.6209883689880371
1750871703.876673,31729,0.6211740374565125
1750871831.815979,31829,0.6202947497367859
1750871969.127967,31929,0.6218584775924683
1750872120.680382,32029,0.6228578686714172
1750872259.82047,32129,0.6231299042701721
1750872388.811221,32229,0.6221286654472351
1750872548.4661372,32329,0.6245875954627991
1750872705.31099,32429,0.6251531839370728
1750872863.2039318,32529,0.6232358813285828
1750873029.33886,32629,0.621163010597229
1750873206.787233,32729,0.6249099373817444
1750873366.4264479,32829,0.625666081905365
1750873522.343495,32929,0.6261237859725952
1750873679.8278,33029,0.6246703267097473
1750873838.1228411,33129,0.6268603205680847
1750873995.625974,33229,0.6253376007080078
