Wall time,Step,Value
1750851784.794734,0,47.883819580078125
1750853835.876152,1,34.170345306396484
1750855908.6942,2,27.97521209716797
1750857984.4770079,3,25.124433517456055
1750860045.676613,4,23.297279357910156
1750862121.035541,5,22.294965744018555
1750864200.552898,6,21.455820083618164
1750866328.966235,7,21.07961082458496
1750868555.6648161,8,20.36427116394043
1750870840.952002,9,20.15283966064453
1750876091.378129,10,19.164051055908203
1750880660.639204,11,18.36109733581543
1750885227.655615,12,18.093502044677734
1750889799.8215308,13,17.82415199279785
1750894456.987202,14,17.60459327697754
1750899082.675283,15,17.409502029418945
1750903736.3783958,16,17.403959274291992
1750908342.7635908,17,17.337602615356445
1750913044.888625,18,17.170236587524414
1750917542.481596,19,17.201303482055664
1750922072.5566359,20,17.051054000854492
1750926571.3109682,21,17.04094886779785
1750931079.868824,22,17.091703414916992
1750935536.840482,23,16.971879959106445
1750939971.36584,24,16.901966094970703
1750944482.602058,25,17.002233505249023
1750948934.391398,26,16.905183792114258
1750953472.564333,27,16.886463165283203
1750958261.6062322,28,16.828359603881836
1750962989.888096,29,16.814006805419922
