Wall time,Step,Value
1750393244.648103,0,48.165138244628906
1750395455.192726,1,33.44196701049805
1750398368.115252,2,25.141826629638672
1750401224.593175,3,22.759912490844727
1750404823.31231,4,20.737628936767578
1750408456.259201,5,19.79881477355957
1750412752.2085462,6,19.20827865600586
1750416996.041706,7,18.66091537475586
1750421987.898804,8,18.275800704956055
1750426988.9130409,9,18.060943603515625
1750431261.3393211,10,17.835844039916992
1750435597.5352042,11,17.654146194458008
1750440150.407841,12,17.513704299926758
1750444543.849122,13,17.49494171142578
1750448894.259268,14,17.388378143310547
1750453403.688282,15,17.3646240234375
1750457802.088604,16,17.25867462158203
1750462587.8580768,17,17.154783248901367
1750466837.808824,18,17.124469757080078
1750471047.37011,19,17.113733291625977
1750475286.553422,20,17.124876022338867
1750479461.0779,21,17.068208694458008
1750483616.584269,22,17.040496826171875
1750487760.517992,23,17.030763626098633
1750491885.537775,24,16.933334350585938
1750496002.133483,25,16.948078155517578
1750500111.2051148,26,16.96770668029785
1750504211.552373,27,16.927907943725586
1750508312.8637671,28,16.89035987854004
1750512402.293206,29,16.9533748626709
