Wall time,Step,Value
1750851784.794739,0,0.6323983073234558
1750853835.8761559,1,0.7405223250389099
1750855908.694205,2,0.765912652015686
1750857984.477014,3,0.7879149317741394
1750860045.676617,4,0.7911205887794495
1750862121.035546,5,0.8032368421554565
1750864200.552902,6,0.7983269095420837
1750866328.966239,7,0.8075541257858276
1750868555.664821,8,0.7968554496765137
1750870840.9520068,9,0.8048301339149475
1750876091.378134,10,0.8188728094100952
1750880660.639209,11,0.8257706761360168
1750885227.65562,12,0.8295555710792542
1750889799.821537,13,0.8320320844650269
1750894456.9874308,14,0.8337751626968384
1750899082.675288,15,0.8351272940635681
1750903736.378401,16,0.8362250328063965
1750908342.763596,17,0.8371193408966064
1750913044.88863,18,0.8378610610961914
1750917542.481602,19,0.8385451436042786
1750922072.556641,20,0.8390777707099915
1750926571.310973,21,0.839595377445221
1750931079.868829,22,0.8399801850318909
1750935536.840487,23,0.8404461741447449
1750939971.365845,24,0.8407443165779114
1750944482.602064,25,0.8410772085189819
1750948934.391402,26,0.8413345813751221
1750953472.564337,27,0.8415800929069519
1750958261.606237,28,0.8418400883674622
1750962989.888101,29,0.8420963287353516
