Wall time,Step,Value
1750242880.745949,0,0.5624285340309143
1750244191.138502,1,0.6705055832862854
1750246227.2991302,2,0.7446311116218567
1750248253.9189382,3,0.7735044956207275
1750251015.663837,4,0.7975758910179138
1750253768.738128,5,0.807144045829773
1750257214.117735,6,0.81730055809021
1750260713.140451,7,0.8217986822128296
1750265084.791811,8,0.8293147683143616
1750269591.6346471,9,0.8318940997123718
1750273913.096639,10,0.831876814365387
1750278210.5513558,11,0.8344914317131042
1750282506.16336,12,0.8358903527259827
1750286970.4432058,13,0.8368845582008362
1750291458.6969469,14,0.8377507328987122
1750295931.374558,15,0.8383060097694397
1750300503.985525,16,0.8389614224433899
1750304961.6577952,17,0.8394600749015808
1750309383.141361,18,0.8399106860160828
1750313785.064845,19,0.8403005003929138
1750318127.0642161,20,0.8405484557151794
1750322430.646074,21,0.84091717004776
1750326698.790686,22,0.8411679267883301
1750330951.355459,23,0.8414445519447327
1750335187.6555252,24,0.8416553139686584
1750339399.5665321,25,0.8419271111488342
1750343602.153534,26,0.8420628309249878
1750381999.790354,27,0.8403863310813904
1750386648.843095,28,0.8411089181900024
1750391063.299506,29,0.8420304656028748
