Wall time,Step,Value
1750117867.755239,0,0.7379856109619141
1750122118.7722309,1,0.8073181509971619
1750126451.4040608,2,0.8196888566017151
1750130680.443728,3,0.8255296945571899
1750134907.800555,4,0.8289702534675598
1750139213.399245,5,0.8312978148460388
1750143404.626815,6,0.833037257194519
1750147564.93314,7,0.8343702554702759
1750151715.142211,8,0.8354040384292603
1750155848.0789871,9,0.8362893462181091
1750159971.2617002,10,0.8350444436073303
1750164079.575375,11,0.8369186520576477
1750168191.742059,12,0.8378348350524902
1750172297.591646,13,0.8383764624595642
1750176453.9619079,14,0.8388961553573608
1750180850.016083,15,0.8393605351448059
1750185154.1771321,16,0.8396803736686707
1750189391.277505,17,0.8399385809898376
1750193791.288748,18,0.8403393626213074
1750198091.66992,19,0.840582013130188
1750202651.749398,20,0.8408397436141968
1750207163.865751,21,0.8410958051681519
1750211713.37535,22,0.8412694334983826
1750216052.899162,23,0.8415496945381165
1750220428.1077602,24,0.8416843414306641
1750224709.561305,25,0.8418500423431396
1750228955.137423,26,0.8420060276985168
1750233176.753313,27,0.8422335982322693
1750237381.0970209,28,0.8423334360122681
1750241562.528258,29,0.8424855470657349
